법정동코드	법정동명	폐지여부
4514043026	전라북도 익산시 삼기면 용연리	존재
4514044000	전라북도 익산시 용동면	존재
4514044021	전라북도 익산시 용동면 흥왕리	존재
4514044022	전라북도 익산시 용동면 구산리	존재
4514044023	전라북도 익산시 용동면 용성리	존재
4514044024	전라북도 익산시 용동면 대조리	존재
4514044025	전라북도 익산시 용동면 화실리	존재
4514044026	전라북도 익산시 용동면 화배리	존재
4515000000	전라북도 이리시	폐지
4515000100	전라북도 이리시 창인동1가	폐지
4515000200	전라북도 이리시 창인동2가	폐지
4515000300	전라북도 이리시 중앙동1가	폐지
4515000400	전라북도 이리시 중앙동2가	폐지
4515000500	전라북도 이리시 중앙동3가	폐지
4515000600	전라북도 이리시 인화동1가	폐지
4515000700	전라북도 이리시 인화동2가	폐지
4515000800	전라북도 이리시 남중동	폐지
4515000900	전라북도 이리시 모현동1가	폐지
4515001000	전라북도 이리시 모현동2가	폐지
4515010100	전라북도 이리시 창인동	폐지
4515010200	전라북도 이리시 중앙동	폐지
4515010300	전라북도 이리시 평화동	폐지
4515010400	전라북도 이리시 갈산동	폐지
4515010500	전라북도 이리시 주현동	폐지
4515010600	전라북도 이리시 인화동	폐지
4515010700	전라북도 이리시 동산동	폐지
4515010800	전라북도 이리시 마동	폐지
4515010900	전라북도 이리시 남중1가동	폐지
4515011000	전라북도 이리시 남중2가동	폐지
4515011100	전라북도 이리시 모현동	폐지
4515011200	전라북도 이리시 송학동	폐지
4515011300	전라북도 이리시 목천동	폐지
4515011400	전라북도 이리시 만석동	폐지
4515011500	전라북도 이리시 현영동	폐지
4515011600	전라북도 이리시 신용동	폐지
